amostra,class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68
2,0,5.15824556350708,91.69355010986328,9.283361434936523,115.16693115234375,13.386353492736816,136.83352661132812,17.7200927734375,158.12159729003906,27.411401748657227,178.03009033203125,45.00971984863281,193.6092529296875,67.46247100830078,205.43284606933594,89.3043441772461,217.16148376464844,112.32766723632812,221.51829528808594,136.34933471679688,217.56668090820312,160.96786499023438,206.99090576171875,185.575439453125,195.1278076171875,204.90663146972656,178.8931427001953,215.07400512695312,157.84893798828125,218.90309143066406,134.06832885742188,221.589599609375,110.49313354492188,224.2680206298828,85.16072845458984,15.511505126953125,92.00125122070312,30.04189682006836,83.04277801513672,47.86354064941406,81.99156951904297,65.9142074584961,83.5003433227539,83.28422546386719,88.91806030273438,120.86640167236328,89.0234375,139.71324157714844,81.8527603149414,159.74655151367188,79.36711883544922,179.9286651611328,81.87794494628906,198.4652099609375,88.4972915649414,102.83810424804688,104.55340576171875,102.93260192871094,117.56929016113281,102.76315307617188,130.24119567871094,102.77595520019531,143.2379913330078,83.27375793457031,152.18690490722656,93.56771087646484,154.8419952392578,104.4296646118164,157.7905731201172,116.19159698486328,154.41062927246094,127.63982391357422,152.03265380859375,41.521209716796875,103.25492095947266,53.99583435058594,99.85440063476562,66.20592498779297,99.8774185180664,78.28240203857422,106.47087860107422,65.36079406738281,106.24201202392578,53.11237335205078,105.5625991821289,133.568115234375,106.23014068603516,145.66578674316406,99.16827392578125,158.2384490966797,99.19575500488281,172.47544860839844,101.73851776123047,158.87879943847656,104.46348571777344,146.42282104492188,105.66258239746094,64.3349838256836,169.70103454589844,81.14363861083984,168.11355590820312,95.87422943115234,167.32369995117188,106.3494873046875,169.14671325683594,116.89057922363281,166.85960388183594,135.14669799804688,167.422119140625,155.6017303466797,167.23985290527344,135.97621154785156,179.68948364257812,118.82878112792969,185.02952575683594,107.36595916748047,185.89991760253906,96.3228759765625,184.98048400878906,81.67853546142578,179.76072692871094,70.19750213623047,171.40582275390625,96.05379486083984,174.32972717285156,106.7854995727539,175.2619171142578,117.75343322753906,174.03713989257812,149.5027618408203,168.72018432617188,117.6466064453125,175.16075134277344,106.73522186279297,175.65646362304688,95.98322296142578,174.99217224121094
3,0,24.654735565185547,123.90316772460938,30.960390090942383,144.76007080078125,37.45652770996094,163.7450714111328,44.496150970458984,182.01211547851562,56.75171661376953,198.1669464111328,75.94801330566406,209.53936767578125,98.0315933227539,216.96917724609375,119.51290893554688,223.5791015625,140.8766326904297,224.04342651367188,160.00941467285156,218.40554809570312,176.82659912109375,206.81007385253906,193.90724182128906,194.85858154296875,207.11563110351562,179.18267822265625,213.17288208007812,160.01885986328125,214.0447540283203,140.0211639404297,214.03607177734375,119.54081726074219,213.4783172607422,98.15162658691406,35.54064178466797,116.24283599853516,49.086143493652344,106.85130310058594,66.92692565917969,104.3038330078125,85.07474517822266,105.44763946533203,103.25792694091797,108.73957061767578,130.05386352539062,106.10478973388672,145.56124877929688,98.96540832519531,163.03738403320312,94.85115051269531,180.7969970703125,94.80094909667969,197.6274871826172,98.73045349121094,118.90626525878906,118.76239776611328,121.08287048339844,130.248779296875,123.40203857421875,141.71275329589844,125.74468231201172,153.17904663085938,108.36060333251953,164.21556091308594,117.79072570800781,164.6753692626953,127.77973175048828,165.62088012695312,137.50537109375,162.3151397705078,146.59185791015625,159.1819305419922,59.263465881347656,123.1117935180664,70.8412857055664,117.29644012451172,82.99674987792969,115.9300308227539,95.24905395507812,122.8932113647461,83.29037475585938,124.99839782714844,71.05777740478516,125.81895446777344,144.02537536621094,118.35975646972656,153.71189880371094,109.04060363769531,166.1370849609375,107.54907989501953,179.00685119628906,110.29560852050781,168.2220001220703,115.52546691894531,156.16233825683594,117.6856918334961,88.16638946533203,182.18450927734375,105.1103286743164,179.260986328125,120.5943832397461,176.21238708496094,130.56417846679688,176.86325073242188,139.7777557373047,173.6827850341797,155.7816925048828,173.03343200683594,172.3592987060547,172.4125518798828,158.9296875,187.19827270507812,144.51194763183594,195.6395721435547,134.45748901367188,197.72511291503906,123.98462677001953,198.23974609375,107.23344421386719,193.81687927246094,93.90457153320312,183.41404724121094,121.1583023071289,181.296875,131.22067260742188,181.09469604492188,140.79783630371094,178.8236846923828,166.89361572265625,174.5482177734375,142.32191467285156,186.4390869140625,132.7574462890625,188.10755920410156,122.52197265625,188.5594482421875
5,0,14.23093032836914,107.65816497802734,17.19623565673828,128.9783935546875,20.51092529296875,148.5184783935547,23.143877029418945,168.86489868164062,30.18696403503418,188.6034698486328,45.825828552246094,202.96380615234375,67.270751953125,213.21604919433594,89.71707916259766,222.23252868652344,112.7077407836914,225.33287048339844,134.94287109375,222.74537658691406,156.50074768066406,215.16329956054688,177.26126098632812,205.55201721191406,190.90614318847656,191.37600708007812,197.1962890625,172.4559326171875,200.30601501464844,152.1094512939453,202.4127655029297,132.64361572265625,203.8581085205078,111.29088592529297,29.280776977539062,103.2233657836914,42.670684814453125,94.9867172241211,60.20596694946289,92.67521667480469,77.92608642578125,94.58553314208984,95.85606384277344,98.61316680908203,128.45260620117188,98.18157196044922,145.15777587890625,93.85250091552734,162.3324737548828,92.36659240722656,178.6161346435547,95.9399185180664,191.71298217773438,103.64240264892578,111.28839111328125,112.60002136230469,111.19339752197266,123.63592529296875,111.18859100341797,134.48536682128906,111.20271301269531,145.63851928710938,91.53936767578125,157.46665954589844,101.29995727539062,159.24237060546875,111.02909088134766,161.3092498779297,120.7917709350586,159.83872985839844,130.3769073486328,158.70919799804688,52.06003952026367,113.1696548461914,63.88156509399414,110.07362365722656,74.86846923828125,109.51277160644531,85.86876678466797,115.3861083984375,74.60014343261719,114.93376159667969,63.6284294128418,114.63421630859375,137.01513671875,116.05712890625,147.94805908203125,110.41841125488281,158.8330535888672,111.03368377685547,170.056640625,114.30805969238281,158.96568298339844,115.71463775634766,148.23182678222656,115.96106719970703,71.21759033203125,178.4383544921875,88.4553451538086,177.21383666992188,103.24594116210938,176.30921936035156,111.92110443115234,178.22418212890625,120.83049774169922,176.5377197265625,134.6949462890625,178.2341766357422,151.6313018798828,180.2829132080078,135.05120849609375,185.10797119140625,121.23220825195312,186.6352081298828,112.01476287841797,187.08657836914062,102.97883605957031,185.90103149414062,88.37393188476562,183.71592712402344,76.44918823242188,178.7946319580078,103.15032196044922,181.0174560546875,112.07701873779297,182.07264709472656,121.01172637939453,181.3482208251953,146.16094970703125,180.44541931152344,120.89674377441406,181.78219604492188,111.98336029052734,181.6787109375,103.13339233398438,181.1751708984375
6,0,16.315168380737305,105.42542266845703,19.2581844329834,124.81177520751953,24.85384750366211,144.73016357421875,32.49659729003906,163.97897338867188,41.32027816772461,181.64486694335938,53.469661712646484,196.8806610107422,71.09956359863281,207.3788604736328,89.83305358886719,216.16458129882812,111.24769592285156,217.23179626464844,133.36001586914062,212.7823028564453,157.1642303466797,204.03797912597656,181.93031311035156,192.94366455078125,199.5898895263672,176.14657592773438,209.51773071289062,153.74224853515625,214.05223083496094,129.32373046875,215.94004821777344,104.6471176147461,216.88299560546875,79.9230728149414,17.110082626342773,76.41189575195312,25.9075870513916,63.06193923950195,41.41407775878906,58.06317138671875,58.45218276977539,58.37849426269531,74.2905502319336,63.153804779052734,97.76054382324219,56.733036041259766,118.45692443847656,47.572872161865234,141.3453369140625,43.552982330322266,163.83856201171875,46.68427276611328,181.55758666992188,57.50893783569336,87.789794921875,78.19290924072266,87.28546905517578,88.48970794677734,86.65218353271484,98.37716674804688,85.94010925292969,109.15190124511719,76.42040252685547,129.60223388671875,84.46241760253906,130.76034545898438,92.23291015625,130.89437866210938,101.69095611572266,128.4755096435547,110.6366195678711,126.39608001708984,36.887237548828125,93.71199798583984,45.209049224853516,86.9642105102539,56.9040412902832,85.3749008178711,69.70990753173828,89.57835388183594,58.32210922241211,94.34268951416016,46.340606689453125,96.29865264892578,118.77058410644531,82.345458984375,129.09063720703125,74.39075469970703,142.1280975341797,73.97584533691406,156.146728515625,77.26609802246094,143.8549041748047,82.21316528320312,130.6800537109375,83.85475158691406,68.67123413085938,165.547119140625,77.65754699707031,153.23179626464844,87.69198608398438,145.96847534179688,95.30443572998047,146.81053161621094,103.3951644897461,143.8384552001953,119.48886108398438,148.5843048095703,139.78993225097656,155.63507080078125,123.13323974609375,167.54925537109375,109.15243530273438,172.19776916503906,100.13050842285156,173.74085998535156,91.81269836425781,173.924560546875,81.15860748291016,173.10914611816406,75.10186004638672,164.31764221191406,88.98619842529297,154.9650115966797,96.60212707519531,154.4768524169922,105.06468200683594,153.02182006835938,132.81005859375,156.148681640625,106.45417022705078,160.06881713867188,97.79330444335938,161.4345703125,90.06600189208984,161.685791015625
7,0,6.2723517417907715,115.80952453613281,9.523764610290527,133.44358825683594,13.856191635131836,150.30575561523438,18.9342098236084,167.146240234375,25.37252426147461,185.0352325439453,36.83163070678711,200.43280029296875,52.823368072509766,212.25225830078125,70.87767028808594,221.74717712402344,92.50486755371094,223.54136657714844,115.5804443359375,220.81642150878906,137.94992065429688,213.74375915527344,159.05384826660156,202.1814727783203,174.22071838378906,186.8340301513672,182.74966430664062,166.63095092773438,186.1483154296875,143.82875061035156,187.0841522216797,120.49518585205078,188.27517700195312,95.90982818603516,5.9856977462768555,95.91414642333984,14.007205963134766,83.89825439453125,29.978601455688477,80.31399536132812,47.0378303527832,81.82952117919922,64.0125732421875,85.36068725585938,85.03141784667969,80.25605010986328,103.50869750976562,71.3130874633789,124.22200012207031,67.73556518554688,144.8213653564453,70.63671875,162.56976318359375,79.36768341064453,75.21678161621094,98.56222534179688,74.66777038574219,110.49510192871094,73.73355102539062,122.4238510131836,72.80277252197266,134.77345275878906,59.36429214477539,148.9323272705078,68.56815338134766,151.33328247070312,78.02825927734375,152.94769287109375,88.67965698242188,149.7770233154297,99.22257232666016,147.13485717773438,24.556806564331055,107.9303207397461,34.09280014038086,100.81964874267578,46.60002517700195,99.64970397949219,58.608306884765625,107.39612579345703,47.322792053222656,110.26953125,34.66889572143555,111.3344497680664,105.65487670898438,101.69522094726562,117.1319351196289,92.24687957763672,130.17591857910156,91.67639923095703,142.7106475830078,96.54815673828125,131.7676544189453,101.3261947631836,118.77766418457031,102.6062240600586,51.82368087768555,179.21380615234375,61.39659881591797,171.04864501953125,71.6910171508789,166.7959747314453,79.93457794189453,168.2550048828125,89.17242431640625,165.80531311035156,104.11592864990234,169.4223175048828,122.82835388183594,175.1606903076172,105.25810241699219,180.95167541503906,91.80040740966797,184.01382446289062,81.8305435180664,185.2108612060547,73.2951431274414,184.7791748046875,63.004981994628906,182.77296447753906,56.97499084472656,178.69056701660156,72.44673919677734,174.1186981201172,80.84931182861328,174.602294921875,90.32501983642578,173.1251220703125,116.48094940185547,175.23497009277344,90.28498077392578,174.68756103515625,80.77429962158203,175.8610076904297,72.47523498535156,175.3495330810547
8,0,36.83043670654297,81.3227767944336,37.545135498046875,104.28087615966797,39.91595458984375,126.0518569946289,45.672019958496094,146.4310302734375,56.86377716064453,163.0624237060547,71.22898864746094,175.8025665283203,86.04801940917969,186.38902282714844,100.78627014160156,194.83248901367188,114.17070007324219,197.45108032226562,126.55239868164062,194.61029052734375,137.7744903564453,184.9941864013672,149.13816833496094,173.59715270996094,160.20654296875,160.16831970214844,168.1924285888672,144.52487182617188,172.7289276123047,126.02349853515625,175.71255493164062,106.57196807861328,176.4925079345703,85.6868667602539,59.55343246459961,71.00650787353516,70.68348693847656,64.8246841430664,83.75794219970703,64.795654296875,95.66948699951172,68.42202758789062,106.07843780517578,74.56427001953125,130.88873291015625,77.38639068603516,139.17381286621094,71.88920593261719,149.5543975830078,68.5413818359375,160.29742431640625,68.72103881835938,167.3425750732422,75.85836791992188,118.58667755126953,93.66803741455078,119.01060485839844,106.20308685302734,119.5014419555664,118.60179138183594,120.08689880371094,130.97299194335938,102.5802993774414,137.94552612304688,109.99751281738281,140.49087524414062,117.89425659179688,142.57054138183594,125.18862915039062,140.78518676757812,132.1529998779297,138.0663604736328,72.43012237548828,89.4633560180664,80.58778381347656,84.45689392089844,89.76102447509766,85.12541961669922,97.01521301269531,93.96540069580078,88.63568115234375,94.16741180419922,79.310302734375,93.25881958007812,134.5244903564453,95.68246459960938,141.57684326171875,87.87637329101562,150.49490356445312,87.55896759033203,157.6499481201172,92.90093994140625,151.28611755371094,96.27400970458984,142.41403198242188,96.4716567993164,86.70817565917969,154.88844299316406,99.13662719726562,154.0092315673828,110.7219009399414,152.86134338378906,116.73727416992188,154.729736328125,122.30814361572266,153.08692932128906,131.22991943359375,154.72128295898438,139.6812744140625,156.85482788085938,131.17755126953125,171.47830200195312,122.6688461303711,177.18812561035156,116.51073455810547,177.95851135253906,109.7906723022461,177.11923217773438,98.84197235107422,170.75924682617188,91.29139709472656,156.49246215820312,110.44684600830078,158.32766723632812,116.58024597167969,159.0668487548828,122.07836151123047,158.57147216796875,135.92166137695312,157.908447265625,122.45259094238281,165.9110565185547,116.79340362548828,166.5899658203125,110.54081726074219,165.78985595703125
9,0,-1.5497612953186035,93.52401733398438,-0.8034512400627136,118.25208282470703,0.5704436898231506,142.03916931152344,3.211127758026123,166.6902313232422,13.521763801574707,187.4073944091797,33.124908447265625,202.2208251953125,56.245460510253906,213.39358520507812,79.31285858154297,223.5360565185547,103.58148956298828,226.64389038085938,127.30852508544922,222.90272521972656,148.39027404785156,210.72003173828125,170.97279357910156,199.62362670898438,188.96949768066406,183.62728881835938,197.51756286621094,161.78753662109375,200.0269775390625,138.5582275390625,203.08534240722656,116.4208755493164,205.4384002685547,92.61260986328125,12.297651290893555,87.90448760986328,25.923179626464844,74.34894561767578,46.05835723876953,69.72103881835938,66.388916015625,71.79949951171875,86.61399841308594,77.42082977294922,124.8949966430664,76.9276351928711,144.138916015625,70.97846221923828,163.75967407226562,69.53617858886719,182.82598876953125,75.05802154541016,195.0988311767578,88.35614013671875,105.0739517211914,95.85475158691406,104.81307220458984,110.06605529785156,104.7413101196289,123.95586395263672,104.72087097167969,137.8859100341797,82.57611083984375,149.95355224609375,93.4173583984375,152.0259246826172,104.21025085449219,154.19602966308594,114.96971893310547,152.26832580566406,125.38359069824219,150.19195556640625,39.666015625,97.35456085205078,52.90836715698242,92.9178237915039,65.98497772216797,92.86112976074219,76.98365783691406,101.0718765258789,65.26667785644531,102.38944244384766,52.015846252441406,101.8457260131836,130.74574279785156,101.42131042480469,142.56492614746094,93.46104431152344,155.43020629882812,93.95912170410156,167.21763610839844,98.51897430419922,156.25408935546875,102.40605926513672,143.3089141845703,102.93728637695312,55.82596206665039,167.00514221191406,77.89895629882812,170.96395874023438,94.35870361328125,170.07778930664062,104.37993621826172,171.9662628173828,114.2717056274414,169.8618621826172,129.66986083984375,170.8402557373047,150.3520965576172,166.94039916992188,129.97637939453125,179.5238494873047,114.43666076660156,184.252197265625,104.05213928222656,185.01620483398438,93.11042022705078,183.74462890625,76.26264953613281,179.6978302001953,61.47954177856445,169.03294372558594,94.08651733398438,176.1312255859375,104.3750991821289,177.56590270996094,114.37095642089844,176.08038330078125,145.07838439941406,168.86036682128906,114.0440902709961,176.7765350341797,104.06005096435547,177.2919158935547,93.58853149414062,176.1865692138672
13,0,17.957151412963867,101.33316802978516,20.07544708251953,125.02191925048828,23.080585479736328,147.5513458251953,27.579181671142578,169.7552032470703,37.5014533996582,189.84695434570312,52.35860824584961,206.54324340820312,68.85964965820312,220.6360626220703,86.13389587402344,234.02764892578125,106.81000518798828,237.19313049316406,128.2316131591797,233.41571044921875,145.9096221923828,219.16795349121094,163.90196228027344,204.77871704101562,180.53732299804688,188.08351135253906,191.65603637695312,167.76077270507812,195.4989776611328,144.72259521484375,196.79331970214844,121.42491149902344,197.41864013671875,96.82962036132812,19.39458465576172,101.71044158935547,31.090946197509766,90.37957000732422,48.95392608642578,88.70365142822266,67.67449188232422,91.77040100097656,86.37003326416016,98.01482391357422,118.92076873779297,97.42279052734375,136.47335815429688,89.7851333618164,154.9383087158203,85.82048797607422,173.3899383544922,87.07023620605469,187.80052185058594,95.82948303222656,102.72322082519531,113.17182922363281,103.09953308105469,126.67366790771484,103.2763442993164,140.2351837158203,103.56520080566406,154.0848388671875,82.45404052734375,160.1536102294922,92.91773223876953,162.90077209472656,104.29664611816406,166.0699005126953,116.10685729980469,162.26832580566406,127.57136535644531,158.80633544921875,44.720787048339844,113.3387222290039,55.80335235595703,109.53993225097656,67.5232925415039,109.44505310058594,79.07584381103516,115.8488998413086,67.14427947998047,117.57969665527344,55.243167877197266,117.332763671875,129.53607177734375,114.00003814697266,140.4972381591797,107.69837188720703,152.5833740234375,107.1637954711914,164.45703125,110.0304183959961,153.52455139160156,114.05834197998047,141.25216674804688,114.78050994873047,59.320621490478516,177.89404296875,76.42686462402344,176.04061889648438,93.81253051757812,175.6546630859375,105.71959686279297,177.4383087158203,117.05184936523438,174.8883514404297,134.761962890625,174.1696319580078,153.02450561523438,174.62326049804688,135.88067626953125,195.46031188964844,118.65924072265625,205.74530029296875,106.4135513305664,207.24124145507812,93.83527374267578,206.31378173828125,76.32624053955078,197.65228271484375,65.09942626953125,179.53587341308594,93.88311767578125,180.2786102294922,105.92034912109375,181.68222045898438,117.48675537109375,179.73690795898438,147.31101989746094,176.75975036621094,117.76592254638672,195.64480590820312,105.91653442382812,197.3841094970703,93.71925354003906,196.24266052246094
15,0,18.703039169311523,88.47227478027344,21.85948371887207,112.04203796386719,26.00495719909668,134.5627899169922,30.753299713134766,157.40138244628906,41.44160842895508,177.5800018310547,61.05579376220703,190.93063354492188,87.12297821044922,196.8938751220703,113.17713928222656,199.9059600830078,140.20742797851562,200.86476135253906,163.32350158691406,195.79844665527344,182.79107666015625,187.05960083007812,200.0709991455078,177.5627899169922,211.50082397460938,163.08157348632812,216.91490173339844,144.8470458984375,218.57569885253906,126.77865600585938,219.75009155273438,109.71353149414062,220.2896728515625,91.86193084716797,45.23554229736328,64.38343811035156,60.616493225097656,50.918296813964844,81.66065216064453,44.940399169921875,103.34381103515625,46.223018646240234,123.66912841796875,52.85261535644531,150.92849731445312,52.88071060180664,169.42617797851562,47.3739128112793,188.75320434570312,46.935264587402344,205.1844482421875,53.36735153198242,215.31817626953125,66.73409271240234,138.53704833984375,72.34700012207031,140.18118286132812,80.16699981689453,142.03945922851562,87.85525512695312,144.02752685546875,96.38031005859375,118.22442626953125,117.60710144042969,129.63999938964844,118.33081817626953,141.18658447265625,119.72891998291016,150.92259216308594,118.1746597290039,160.70712280273438,116.68162536621094,71.97411346435547,79.39318084716797,84.84081268310547,75.85423278808594,96.482177734375,74.98109436035156,108.46234893798828,79.69486236572266,96.32296752929688,80.68255615234375,84.68206787109375,80.58830261230469,159.4442901611328,81.12032318115234,171.17086791992188,76.3689956665039,182.0402069091797,77.16236877441406,193.3995361328125,81.40320587158203,181.99322509765625,82.43587493896484,171.1138458251953,82.21300506591797,88.6938705444336,144.10511779785156,110.85530853271484,137.87559509277344,129.26206970214844,134.18971252441406,139.85487365722656,135.51852416992188,149.5575714111328,133.86924743652344,164.00669860839844,137.37966918945312,178.9585418701172,143.36265563964844,163.78932189941406,149.79344177246094,149.96095275878906,152.32183837890625,139.4919891357422,153.05853271484375,128.4867401123047,152.5450897216797,110.4518814086914,150.30136108398438,95.33177947998047,143.9970245361328,129.0529327392578,140.4771728515625,139.72323608398438,141.26634216308594,149.61488342285156,140.21142578125,172.64141845703125,143.14642333984375,149.69577026367188,144.69863891601562,139.67739868164062,145.25991821289062,128.7790985107422,145.24606323242188
16,0,68.93658447265625,108.2555923461914,69.59384155273438,117.68563079833984,71.04358673095703,126.622802734375,73.28343200683594,135.38052368164062,77.07600402832031,143.389404296875,82.61408233642578,150.40164184570312,88.61139678955078,156.21571350097656,94.59822082519531,160.81637573242188,101.70220947265625,162.19947814941406,109.30740356445312,160.9711151123047,115.48728942871094,155.7846221923828,121.35437774658203,149.0864715576172,126.08706665039062,141.7967071533203,129.47872924804688,133.82440185546875,131.5355987548828,125.58546447753906,132.39486694335938,116.66714477539062,132.48472595214844,107.28445434570312,74.37225341796875,103.80729675292969,77.78946685791016,100.0904312133789,82.98332214355469,98.56997680664062,88.87313079833984,98.22698974609375,94.4482650756836,99.76199340820312,107.11305236816406,99.03765869140625,112.45301818847656,97.53746795654297,118.09786224365234,97.58377075195312,123.5014877319336,99.12840270996094,126.65093231201172,102.96428680419922,101.04904174804688,108.01844024658203,101.35789489746094,113.78302001953125,101.65494537353516,119.33987426757812,101.94792175292969,125.00801086425781,95.6222152709961,129.20132446289062,98.64464569091797,130.30862426757812,101.85938262939453,131.0615692138672,104.9146499633789,130.36563110351562,107.83265686035156,129.4287872314453,81.51439666748047,108.32775115966797,85.04264068603516,105.50508880615234,89.57011413574219,105.47006225585938,93.084228515625,109.34429168701172,89.22969818115234,110.13956451416016,84.69369506835938,110.06683349609375,108.7772216796875,109.64385986328125,111.9326400756836,105.78553009033203,116.54110717773438,105.81324768066406,119.99195098876953,108.70382690429688,116.97113800048828,110.49371337890625,112.44893646240234,110.63646697998047,91.51107788085938,142.54248046875,95.110595703125,140.02220153808594,99.10433959960938,138.56605529785156,101.81958770751953,139.38046264648438,104.53732299804688,138.5731964111328,108.52592468261719,140.0138702392578,111.53785705566406,142.61170959472656,108.85325622558594,146.86297607421875,104.74351501464844,148.87173461914062,101.8697280883789,149.3013153076172,98.91157531738281,148.76856994628906,94.87727355957031,146.64447021484375,93.3064193725586,142.47007751464844,99.09778594970703,140.75074768066406,101.779541015625,141.1175994873047,104.45256805419922,140.93994140625,109.55144500732422,142.55709838867188,104.54280853271484,144.80038452148438,101.81890869140625,145.10537719726562,99.06082153320312,144.54747009277344
